Variable,Parents,ParentConfig,Low,Mid,High
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=Mid|HarvestSlattervallTotal=Mid|CrPpm=Mid,0,0,0,5172413793103449
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=Low|HarvestSlattervallTotal=High|CrPpm=High,0,7384615384615385,0,11282051282051282,0,09230769230769231
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=Low|HarvestSlattervallTotal=High|CrPpm=Mid,0,6410256410256411,0,17307692307692307,0,13782051282051283
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=High|HarvestSlattervallTotal=High|CrPpm=High,0,6885245901639344,0,2459016393442623,0,06557377049180328
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=High|HarvestSlattervallTotal=High|CrPpm=Mid,0,41818181818181815,0,4727272727272727,0,10909090909090909
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=High|HarvestSlattervallTotal=Low|CrPpm=Mid,0,3686440677966102,0,2245762711864407,0,1652542372881356
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=High|HarvestSlattervallTotal=Mid|CrPpm=High,0,0,01990049751243781,0,04477611940298507
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=Mid|HarvestSlattervallTotal=Missing|CrPpm=Low,0,1,0,05,0,7583333333333333
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=Low|HarvestSlattervallTotal=Mid|CrPpm=Low,0,0,0,10714285714285714
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=Mid|HarvestSlattervallTotal=Mid|CrPpm=Low,0,0,1
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=High|HarvestSlattervallTotal=Low|CrPpm=Missing,0,06515580736543909,0,17563739376770537,0,141643059490085
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=Low|HarvestSlattervallTotal=Missing|CrPpm=Mid,0,17142857142857143,0,3142857142857143,0,42857142857142855
